review_id,date,brand,source,text,sentiment
EVVN-00516,2021-12-28,VinFast,Dealer,"Qua lần lái thử, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, ở thời điểm hiện tại.",positive
EVVN-00517,2021-12-28,MG,Review site,"Chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00518,2021-12-29,Tesla,Review site,"Mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, nên mình vẫn đang cân nhắc.",negative
EVVN-00521,2021-12-30,VinFast,Facebook,"Mình thấy xe khá nặng nên cảm giác phanh chưa thật sự tự nhiên, trong nhu cầu đi lại hàng ngày.",negative
EVVN-00522,2021-12-30,BYD,Dealer,"Thiết kế đẹp, nội thất hiện đại và nhiều công nghệ.",positive
EVVN-00525,2021-12-31,BYD,Forum,"Theo trải nghiệm của mình, tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc.",negative
EVVN-00528,2021-12-31,VinFast,Facebook,"Sau chuyến đi gần đây, chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng, nên mình vẫn đang cân nhắc.",positive
EVVN-00530,2022-01-01,VinFast,Review site,Cá nhân mình thấy điều hòa làm giảm tầm hoạt động khá rõ trong những ngày nóng.,negative
EVVN-00533,2022-01-03,BYD,Facebook,Hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng.,positive
EVVN-00534,2022-01-03,BYD,Forum,"Cá nhân mình thấy mình rất hài lòng với khả năng vận hành của xe, nếu chủ yếu đi trong thành phố.",positive
EVVN-00536,2022-01-04,Kia,Forum,Giá hiện tại nằm trong khoảng mình đang tham khảo.,neutral
EVVN-00540,2022-01-05,VinFast,Dealer,"Chi phí sử dụng có vẻ hợp lý, tuy nhiên còn phụ thuộc cách sạc, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00542,2022-01-08,Tesla,Review site,"Qua lần lái thử, dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng.",positive
EVVN-00544,2022-01-09,BYD,YouTube,"Xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm.",neutral
EVVN-00545,2022-01-10,VinFast,Dealer,"Xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, nếu chủ yếu đi trong thành phố.",positive
EVVN-00546,2022-01-10,MG,Dealer,Mình rất hài lòng với khả năng vận hành của xe.,positive
EVVN-00548,2022-01-10,Tesla,Forum,"Xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình.",positive
EVVN-00551,2022-01-12,BYD,Dealer,"Sau khi dùng xe một thời gian, trải nghiệm thực tế chưa tốt như những bài quảng cáo mình xem, nếu chủ yếu đi trong thành phố.",negative
EVVN-00552,2022-01-14,Kia,Forum,"Không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00553,2022-01-14,VinFast,Dealer,"Mình thấy thiết kế đẹp, nội thất hiện đại và nhiều công nghệ.",positive
EVVN-00554,2022-01-14,BYD,Facebook,"Sau chuyến đi gần đây, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền.",positive
EVVN-00555,2022-01-14,BYD,Review site,Mình thấy mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu.,positive
EVVN-00556,2022-01-14,Tesla,Facebook,"Qua lần lái thử, dịch vụ sau bán hàng chưa đồng đều giữa các đại lý.",negative
EVVN-00558,2022-01-15,VinFast,Review site,"Sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, nên mình vẫn đang cân nhắc.",positive
EVVN-00561,2022-01-18,Hyundai,Forum,"Sau chuyến đi gần đây, xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, ở thời điểm hiện tại.",positive
EVVN-00562,2022-01-18,BYD,Review site,"Ở góc độ người dùng, thời gian sạc vẫn hơi lâu nếu cần đi đường dài.",negative
EVVN-00563,2022-01-18,BYD,Dealer,Đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ.,neutral
EVVN-00567,2022-01-21,BYD,YouTube,"Qua lần lái thử, xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn.",positive
EVVN-00570,2022-01-24,Wuling,Dealer,"Thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế, nên mình vẫn đang cân nhắc.",neutral
EVVN-00571,2022-01-26,BYD,YouTube,"Theo trải nghiệm của mình, xe đi trong phố nhẹ nhàng, phù hợp nhu cầu gia đình, nên mình vẫn đang cân nhắc.",positive
EVVN-00580,2022-02-01,Hyundai,Dealer,Xe khá nặng nên cảm giác phanh chưa thật sự tự nhiên.,negative
EVVN-00581,2022-02-02,VinFast,Facebook,"Qua lần lái thử, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày.",positive
EVVN-00587,2022-02-06,Kia,Dealer,"Qua lần lái thử, mình rất hài lòng với khả năng vận hành của xe, ở thời điểm hiện tại.",positive
EVVN-00588,2022-02-09,Wuling,Dealer,"Ở góc độ người dùng, mình rất hài lòng với khả năng vận hành của xe, nên mình vẫn đang cân nhắc.",positive
EVVN-00595,2022-02-10,Wuling,Forum,Điều hòa làm giảm tầm hoạt động khá rõ trong những ngày nóng.,negative
EVVN-00600,2022-02-12,Wuling,Dealer,Cá nhân mình thấy phụ tùng và thời gian chờ bảo dưỡng khiến mình hơi lo.,negative
EVVN-00601,2022-02-13,Hyundai,YouTube,"Sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00607,2022-02-15,VinFast,YouTube,"Sau chuyến đi gần đây, khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00611,2022-02-19,Tesla,Dealer,"Ở góc độ người dùng, trải nghiệm thực tế chưa tốt như những bài quảng cáo mình xem.",negative
EVVN-00613,2022-02-20,MG,YouTube,Dịch vụ sau bán hàng chưa đồng đều giữa các đại lý.,negative
EVVN-00617,2022-02-21,MG,YouTube,"Theo trải nghiệm của mình, không gian xe ở mức ổn đối với nhu cầu của gia đình mình.",neutral
EVVN-00619,2022-02-21,VinFast,Review site,"Ở góc độ người dùng, dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt.",neutral
EVVN-00620,2022-02-21,VinFast,YouTube,"Dịch vụ sau bán hàng chưa đồng đều giữa các đại lý, so với các mẫu xe mình từng trải nghiệm.",negative
EVVN-00621,2022-02-21,VinFast,Facebook,"Sau chuyến đi gần đây, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, nếu chủ yếu đi trong thành phố.",positive
EVVN-00622,2022-02-22,VinFast,Facebook,"Qua lần lái thử, tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc.",negative
EVVN-00624,2022-02-23,Kia,Facebook,"Qua lần lái thử, khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00626,2022-02-23,MG,YouTube,"Không gian xe ở mức ổn đối với nhu cầu của gia đình mình, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00632,2022-02-26,BYD,YouTube,"Cá nhân mình thấy mình thích cảm giác lái và độ ổn định của xe, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00633,2022-02-28,Kia,Facebook,Cá nhân mình thấy mình mới lái thử nên chưa thể đánh giá chính xác về độ bền.,neutral
EVVN-00635,2022-02-28,VinFast,Forum,Mình thấy xe khá nặng nên cảm giác phanh chưa thật sự tự nhiên.,negative
EVVN-00636,2022-02-28,VinFast,YouTube,"Mình thấy khả năng vận hành ở mức ổn, chưa thấy vấn đề nghiêm trọng.",neutral
EVVN-00637,2022-02-28,Kia,Review site,Thông số nhà sản xuất khá tốt nhưng cần kiểm chứng qua sử dụng thực tế.,neutral
EVVN-00639,2022-03-05,Tesla,Dealer,"Mình thấy hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00640,2022-03-05,Wuling,YouTube,Cá nhân mình thấy mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện.,negative
EVVN-00642,2022-03-05,VinFast,Review site,"Theo trải nghiệm của mình, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định, nên mình vẫn đang cân nhắc.",neutral
EVVN-00644,2022-03-07,VinFast,Review site,"Sau khi dùng xe một thời gian, tính năng khá nhiều nhưng mình chưa dùng hết, nên mình vẫn đang cân nhắc.",neutral
EVVN-00645,2022-03-07,MG,Forum,"Ở góc độ người dùng, khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu, nếu chủ yếu đi trong thành phố.",positive
EVVN-00646,2022-03-08,Tesla,Dealer,"Mình thấy thời gian sạc vẫn hơi lâu nếu cần đi đường dài, nên mình vẫn đang cân nhắc.",negative
EVVN-00648,2022-03-09,BYD,Dealer,Mình thấy phụ tùng và thời gian chờ bảo dưỡng khiến mình hơi lo.,negative
EVVN-00649,2022-03-09,VinFast,Review site,"Mình thích cảm giác lái và độ ổn định của xe, nếu chủ yếu đi trong thành phố.",positive
EVVN-00651,2022-03-11,Hyundai,Review site,"Sau chuyến đi gần đây, đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ.",neutral
EVVN-00653,2022-03-11,VinFast,Review site,"Qua lần lái thử, thời gian sạc vẫn hơi lâu nếu cần đi đường dài.",negative
EVVN-00662,2022-03-16,BYD,Forum,"Giá xe vẫn khá cao so với khả năng tài chính của mình, nên mình vẫn đang cân nhắc.",negative
EVVN-00663,2022-03-16,VinFast,Forum,"Sau khi dùng xe một thời gian, dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng.",positive
EVVN-00664,2022-03-16,Hyundai,Dealer,"Sau chuyến đi gần đây, mình đang so sánh mẫu xe này với một vài lựa chọn khác.",neutral
EVVN-00666,2022-03-18,BYD,YouTube,"Cá nhân mình thấy sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, nên mình vẫn đang cân nhắc.",positive
EVVN-00669,2022-03-19,MG,Facebook,Mình thấy tính năng khá nhiều nhưng mình chưa dùng hết.,neutral
EVVN-00670,2022-03-20,MG,Review site,"Qua lần lái thử, mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện, trong nhu cầu đi lại hàng ngày.",negative
EVVN-00673,2022-03-22,BYD,Forum,"Xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn.",positive
EVVN-00674,2022-03-22,Hyundai,Forum,"Sau khi dùng xe một thời gian, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày.",positive
EVVN-00675,2022-03-22,VinFast,Facebook,"Theo trải nghiệm của mình, tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế.",neutral
EVVN-00676,2022-03-22,VinFast,Forum,"Cá nhân mình thấy khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu.",positive
EVVN-00678,2022-03-23,Hyundai,Facebook,"Thời gian sạc vẫn hơi lâu nếu cần đi đường dài, ở thời điểm hiện tại.",negative
EVVN-00679,2022-03-24,VinFast,Forum,"Mình thấy xe có nhiều tính năng thông minh trong tầm giá, nếu chủ yếu đi trong thành phố.",positive
EVVN-00685,2022-03-26,BYD,Dealer,"Cá nhân mình thấy giá xe vẫn khá cao so với khả năng tài chính của mình, so với các mẫu xe mình từng trải nghiệm.",negative
EVVN-00689,2022-03-27,VinFast,Dealer,"Ở góc độ người dùng, mình rất hài lòng với khả năng vận hành của xe.",positive
EVVN-00690,2022-03-28,Hyundai,Forum,Cá nhân mình thấy xe khá nặng nên cảm giác phanh chưa thật sự tự nhiên.,negative
EVVN-00691,2022-03-28,Tesla,Forum,"Mình thấy phần mềm đôi lúc bị chậm và có vài lỗi nhỏ, ở thời điểm hiện tại.",negative
EVVN-00697,2022-03-31,Wuling,Dealer,"Ở góc độ người dùng, giá hiện tại nằm trong khoảng mình đang tham khảo.",neutral
EVVN-00708,2022-04-08,BYD,Review site,"Sau chuyến đi gần đây, chi phí sử dụng có vẻ hợp lý, tuy nhiên còn phụ thuộc cách sạc, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-00711,2022-04-09,MG,Forum,"Khoang hành lý hơi nhỏ so với nhu cầu gia đình, nên mình vẫn đang cân nhắc.",negative
EVVN-00716,2022-04-12,VinFast,Forum,"Sau chuyến đi gần đây, tầm hoạt động thực tế khá tốt nếu chạy trong điều kiện bình thường, nên mình vẫn đang cân nhắc.",positive
EVVN-00717,2022-04-13,Tesla,Forum,"Tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc, trong nhu cầu đi lại hàng ngày.",negative
EVVN-00718,2022-04-13,VinFast,Facebook,"Mình thấy mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00720,2022-04-14,VinFast,YouTube,"Cá nhân mình thấy thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00724,2022-04-15,BYD,Review site,"Sau chuyến đi gần đây, không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00728,2022-04-17,VinFast,Facebook,"Sau khi dùng xe một thời gian, tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-00729,2022-04-18,MG,Dealer,"Theo trải nghiệm của mình, một số tính năng chưa hoạt động ổn định như quảng cáo.",negative
EVVN-00735,2022-04-20,VinFast,Dealer,"Theo trải nghiệm của mình, xe có nhiều tính năng thông minh trong tầm giá, ở thời điểm hiện tại.",positive
EVVN-00736,2022-04-20,VinFast,YouTube,"Cá nhân mình thấy không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái.",positive
EVVN-00740,2022-04-23,BYD,Forum,"Mình thấy sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày.",positive
EVVN-00743,2022-04-25,BYD,Dealer,"Mình đang so sánh mẫu xe này với một vài lựa chọn khác, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00750,2022-04-28,VinFast,YouTube,"Ở góc độ người dùng, sạc nhanh và tiện, phù hợp với nhu cầu đi lại hàng ngày, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00752,2022-04-28,BYD,Forum,"Cá nhân mình thấy hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00758,2022-05-01,BYD,Dealer,"Xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00759,2022-05-01,Hyundai,Dealer,"Mình thấy mình thấy xe có ưu và nhược điểm riêng, chưa nghiêng hẳn về bên nào.",neutral
EVVN-00760,2022-05-02,BYD,Forum,Cá nhân mình thấy mình chưa hài lòng với chất lượng hoàn thiện của nội thất.,negative
EVVN-00761,2022-05-02,BYD,Review site,"Mình đang so sánh mẫu xe này với một vài lựa chọn khác, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00763,2022-05-03,VinFast,Dealer,"Theo trải nghiệm của mình, mức giảm giá sau khi mua khiến mình cảm thấy hơi tiếc.",negative
EVVN-00764,2022-05-03,Tesla,Forum,"Thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, nếu chủ yếu đi trong thành phố.",positive
EVVN-00765,2022-05-03,BYD,Review site,"Khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00774,2022-05-07,Tesla,YouTube,"Ở góc độ người dùng, dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00779,2022-05-09,Tesla,YouTube,"Cá nhân mình thấy dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt.",neutral
EVVN-00781,2022-05-10,VinFast,Forum,"Ở góc độ người dùng, khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00782,2022-05-10,VinFast,Facebook,Mình thấy tầm hoạt động thực tế khá tốt nếu chạy trong điều kiện bình thường.,positive
EVVN-00783,2022-05-10,MG,Dealer,"Theo trải nghiệm của mình, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định.",neutral
EVVN-00785,2022-05-10,Kia,Facebook,"Sau khi dùng xe một thời gian, đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ.",neutral
EVVN-00788,2022-05-12,Hyundai,YouTube,"Mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, ở thời điểm hiện tại.",neutral
EVVN-00793,2022-05-14,MG,Dealer,"Dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, nên mình vẫn đang cân nhắc.",positive
EVVN-00794,2022-05-15,VinFast,Forum,"Sau khi dùng xe một thời gian, thiết kế đẹp, nội thất hiện đại và nhiều công nghệ, ở thời điểm hiện tại.",positive
EVVN-00795,2022-05-15,Tesla,Review site,"Dịch vụ đại lý khá bình thường, chưa có điểm gì đặc biệt, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00799,2022-05-18,VinFast,Review site,"Cá nhân mình thấy tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc.",negative
EVVN-00800,2022-05-18,BYD,Review site,"Dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00803,2022-05-19,VinFast,Review site,"Theo trải nghiệm của mình, xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm.",neutral
EVVN-00813,2022-05-23,VinFast,Facebook,"Qua lần lái thử, mức giảm giá sau khi mua khiến mình cảm thấy hơi tiếc, nếu chủ yếu đi trong thành phố.",negative
EVVN-00814,2022-05-23,BYD,Review site,"Đây là mẫu xe đáng cân nhắc nhưng cần xem thêm các đối thủ, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00815,2022-05-24,VinFast,YouTube,"Sau khi dùng xe một thời gian, mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu.",positive
EVVN-00818,2022-05-26,BYD,Dealer,"Sau chuyến đi gần đây, tính năng khá nhiều nhưng mình chưa dùng hết.",neutral
EVVN-00823,2022-05-28,Kia,Forum,"Cá nhân mình thấy khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00827,2022-05-29,Hyundai,YouTube,"Sau khi dùng xe một thời gian, tầm hoạt động thực tế thấp hơn kỳ vọng, nhất là khi chạy cao tốc, ở thời điểm hiện tại.",negative
EVVN-00829,2022-05-29,Tesla,Dealer,"Phần mềm đôi lúc bị chậm và có vài lỗi nhỏ, nên mình vẫn đang cân nhắc.",negative
EVVN-00833,2022-06-01,BYD,YouTube,"Ở góc độ người dùng, giá hiện tại nằm trong khoảng mình đang tham khảo, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00838,2022-06-03,Kia,Dealer,"Không gian xe ở mức ổn đối với nhu cầu của gia đình mình, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00842,2022-06-05,Hyundai,YouTube,"Ở góc độ người dùng, không gian nội thất rộng, ngồi hàng ghế sau khá thoải mái.",positive
EVVN-00847,2022-06-08,VinFast,Facebook,"Sau chuyến đi gần đây, khả năng vận hành ở mức ổn, chưa thấy vấn đề nghiêm trọng, nên mình vẫn đang cân nhắc.",neutral
EVVN-00849,2022-06-08,BYD,YouTube,Mình thấy dịch vụ sau bán hàng chưa đồng đều giữa các đại lý.,negative
EVVN-00850,2022-06-08,Hyundai,Forum,"Mình thấy dịch vụ sau bán hàng chưa đồng đều giữa các đại lý, nếu chủ yếu đi trong thành phố.",negative
EVVN-00851,2022-06-09,Hyundai,Review site,"Qua lần lái thử, mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu, nên mình vẫn đang cân nhắc.",positive
EVVN-00853,2022-06-11,MG,Facebook,"Sau chuyến đi gần đây, khả năng cách âm tốt, đi cao tốc vẫn khá dễ chịu, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00854,2022-06-11,Hyundai,Facebook,"Ở góc độ người dùng, chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00856,2022-06-12,VinFast,Forum,"Theo trải nghiệm của mình, tầm hoạt động thực tế khá tốt nếu chạy trong điều kiện bình thường, nên mình vẫn đang cân nhắc.",positive
EVVN-00857,2022-06-12,VinFast,Facebook,"Ở góc độ người dùng, thiết kế ổn, nhưng mình vẫn cần thêm thời gian để quyết định.",neutral
EVVN-00861,2022-06-13,BYD,Facebook,"Xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, nên mình vẫn đang cân nhắc.",positive
EVVN-00862,2022-06-13,Hyundai,Forum,"Sau khi dùng xe một thời gian, chi phí sử dụng có vẻ hợp lý, tuy nhiên còn phụ thuộc cách sạc.",neutral
EVVN-00863,2022-06-13,VinFast,Forum,"Ở góc độ người dùng, chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng, ở thời điểm hiện tại.",positive
EVVN-00866,2022-06-15,Tesla,Forum,"Mình thấy xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00869,2022-06-16,VinFast,Forum,"Cá nhân mình thấy xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm, so với các mẫu xe mình từng trải nghiệm.",neutral
EVVN-00870,2022-06-17,Kia,Dealer,"Theo trải nghiệm của mình, mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng.",neutral
EVVN-00873,2022-06-18,Hyundai,Review site,"Tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế.",neutral
EVVN-00874,2022-06-18,Tesla,YouTube,"Qua lần lái thử, khoang hành lý hơi nhỏ so với nhu cầu gia đình.",negative
EVVN-00878,2022-06-19,VinFast,Dealer,"Mức giảm giá sau khi mua khiến mình cảm thấy hơi tiếc, ở thời điểm hiện tại.",negative
EVVN-00879,2022-06-20,VinFast,Facebook,"Sau khi dùng xe một thời gian, hệ thống hỗ trợ lái hoạt động tốt và dễ sử dụng.",positive
EVVN-00882,2022-06-20,VinFast,Review site,"Sau khi dùng xe một thời gian, thời gian sạc vẫn hơi lâu nếu cần đi đường dài.",negative
EVVN-00884,2022-06-21,BYD,Forum,"Theo trải nghiệm của mình, xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, nếu chủ yếu đi trong thành phố.",positive
EVVN-00887,2022-06-23,VinFast,Dealer,"Sau chuyến đi gần đây, không gian xe ở mức ổn đối với nhu cầu của gia đình mình.",neutral
EVVN-00888,2022-06-24,Kia,YouTube,"Chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng, ở thời điểm hiện tại.",positive
EVVN-00890,2022-06-25,Hyundai,Facebook,"Theo trải nghiệm của mình, khả năng giữ giá của xe vẫn là điều mình khá băn khoăn.",neutral
EVVN-00891,2022-06-25,VinFast,Forum,"Sau khi dùng xe một thời gian, chi phí sử dụng hàng ngày khá tiết kiệm so với xe xăng.",positive
EVVN-00892,2022-06-25,VinFast,Facebook,"Ở góc độ người dùng, giá hiện tại nằm trong khoảng mình đang tham khảo, ở thời điểm hiện tại.",neutral
EVVN-00898,2022-06-27,BYD,Dealer,"Cá nhân mình thấy xe chạy êm, tăng tốc tốt và cảm giác lái khá ổn, nên mình vẫn đang cân nhắc.",positive
EVVN-00899,2022-06-29,VinFast,Dealer,"Tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế, nên mình vẫn đang cân nhắc.",neutral
EVVN-00900,2022-06-29,Kia,Forum,"Theo trải nghiệm của mình, mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu.",positive
EVVN-00907,2022-07-01,Tesla,Forum,"Theo trải nghiệm của mình, mạng lưới trạm sạc ở khu vực mình sống chưa thật sự thuận tiện.",negative
EVVN-00918,2022-07-06,VinFast,Forum,"Sau khi dùng xe một thời gian, mình mới lái thử nên chưa thể đánh giá chính xác về độ bền, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00922,2022-07-09,Tesla,Forum,"Sau khi dùng xe một thời gian, thời gian sạc vẫn hơi lâu nếu cần đi đường dài, nên mình vẫn đang cân nhắc.",negative
EVVN-00923,2022-07-11,BYD,Forum,"Sau khi dùng xe một thời gian, mình rất hài lòng với khả năng vận hành của xe, nếu chủ yếu đi trong thành phố.",positive
EVVN-00924,2022-07-11,BYD,YouTube,"Sau khi dùng xe một thời gian, chi phí sử dụng có vẻ hợp lý, tuy nhiên còn phụ thuộc cách sạc, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-00928,2022-07-13,Hyundai,Dealer,"Mình thấy xe có ưu và nhược điểm riêng, chưa nghiêng hẳn về bên nào, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00931,2022-07-16,MG,YouTube,"Sau chuyến đi gần đây, phần mềm đôi lúc bị chậm và có vài lỗi nhỏ, nếu chủ yếu đi trong thành phố.",negative
EVVN-00936,2022-07-18,Kia,Facebook,Mình mới sử dụng vài tuần nên chưa có kết luận cuối cùng.,neutral
EVVN-00937,2022-07-18,Hyundai,Dealer,"Tầm hoạt động thực tế khá tốt nếu chạy trong điều kiện bình thường, ở thời điểm hiện tại.",positive
EVVN-00940,2022-07-19,Kia,Review site,"Sau chuyến đi gần đây, khả năng vận hành ở mức ổn, chưa thấy vấn đề nghiêm trọng.",neutral
EVVN-00941,2022-07-21,BYD,Review site,"Mình thấy khả năng giữ giá của xe vẫn là điều mình khá băn khoăn, trong nhu cầu đi lại hàng ngày.",neutral
EVVN-00943,2022-07-21,VinFast,YouTube,"Theo trải nghiệm của mình, xe có nhiều tính năng thông minh trong tầm giá, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00948,2022-07-25,Tesla,Forum,"Qua lần lái thử, xe có nhiều tính năng thông minh trong tầm giá, ở thời điểm hiện tại.",positive
EVVN-00950,2022-07-29,Tesla,Facebook,"Qua lần lái thử, sau một thời gian sử dụng mình thấy xe ổn định và đáng tiền, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00951,2022-07-29,MG,Forum,"Ở góc độ người dùng, mình rất hài lòng với khả năng vận hành của xe, so với các mẫu xe mình từng trải nghiệm.",positive
EVVN-00952,2022-07-29,Hyundai,Facebook,"Dịch vụ tại đại lý nhiệt tình, tư vấn khá rõ ràng, trong nhu cầu đi lại hàng ngày.",positive
EVVN-00955,2022-07-31,Kia,Dealer,"Sau khi dùng xe một thời gian, tầm hoạt động công bố khá tốt, mình chưa kiểm tra trong thực tế.",neutral
EVVN-00956,2022-07-31,VinFast,Facebook,Cá nhân mình thấy thời gian sạc vẫn hơi lâu nếu cần đi đường dài.,negative
EVVN-00957,2022-08-01,Kia,Review site,"Mức tiêu thụ điện thấp nên chi phí vận hành dễ chịu, nếu chủ yếu đi trong thành phố.",positive
EVVN-00964,2022-08-03,VinFast,Forum,"Sau chuyến đi gần đây, mức giảm giá sau khi mua khiến mình cảm thấy hơi tiếc, nên mình vẫn đang cân nhắc.",negative
EVVN-00968,2022-08-05,Kia,YouTube,"Xe phù hợp đi phố, còn đường dài thì mình chưa có nhiều trải nghiệm, nếu chủ yếu đi trong thành phố.",neutral
EVVN-00972,2022-08-06,BYD,YouTube,"Ở góc độ người dùng, tầm hoạt động thực tế khá tốt nếu chạy trong điều kiện bình thường, so với các mẫu xe mình từng trải nghiệm.",positive
